fbID,page,code,nb,media
50009222642,Geneviève Jodoin,genevievejodoinmusique,4,
50227908814,Vancouver Symphony Orchestra,VSOrchestra,4,
502886299880956,Mauvais Garçons TattooShop,mauvaisgarconstattooshop,4,
50566954493,CBC Books,cbcbooks,4,
505770866279887,Jasraj Lailna,jasrajlailnamusic,4,
506931132712355,Damon Bennett,TheDamonBennett,4,
509333615880958,The Empathy Effect,TheEmpathyEffect,4,
512223382129170,Les Conneries,ConneriesOccupationDouble,4,
513562722038953,NurulQuran Pakistan,nurulquranpk,4,
518319814891942,Thunder Bay Police Service,thunderbaypolice,4,
524046177735215,Boomerang,BoomerangTVA,4,
526115427408102,Équipe Marty Waite,martywaiteremax,4,
526720884171653,Slasher TV,SlasherTV,4,
527826467299870,Namaki,namaki.cosmetics,4,
529026707278883,Useless Duck Company,uselessduckcompany,4,
537154353010196,Jeunesse UDPS Canada,JEUNESSEUDPSCANADA,4,
538181276359816,CIUSSS de la Capitale-Nationale,CIUSSSCN,4,
54258412834,Sandman Hotel Group,SandmanHotelGroup,4,
545640955483866,Wake Up Ottoman,WUOttoman,4,
547215971964550,Jerr allain,JerrGangsterAllain,4,
547972362364674,Pish-posh-bgosh,pishposhbangladesh,4,
5526897155,Edmonton Corn Maze,cornmaze,4,
555978038244588,طرابلس وبس,bess.tripoli,4,
561563137368237,"Don't Bet, Invest",dontbet.invest,4,
569498176433278,FAN EXPO Boston,FanExpoBoston,4,
571822629672332,Electrum Sabercrafts,ElectrumSabers,4,
5719294062,MUCH,muchofficial,4,
57241930028,101.9 The GIANT,1019TheGiant,4,
572767652775468,Julie Nolke,nolkejulie,4,
572892516092329,"Yvan Baker, MP",yvanbaker,4,
578714915567518,Flyers Feed,flyersfeed,4,
5829627437,SupplementSource.ca,SupplementSourceCa,4,
583594921977170,azna Fashion,aznafashionn,4,
58754026948,Urban Barn,urbanbarn,4,
58908878520,Van Houtte,van.houtte.coffee,4,
6029624473,The Tyee,TheTyee,4,media
604118283056336,Womance,womance,4,
604898439651933,The Science Sheeple,TheScienceSheeple,4,
60567576610,Ka Gold Jewelry,kagoldjewelry,4,
608408682522009,Imports Dragon,ImportsDragon,4,
609376715807363,I Love Dungeons & Dragons,ilovedungeonsanddragons,4,
60975281910,McLean Berry Farm,McLeanBerryFarm,4,
611619002239146,Senator Don Plett,senatorplett,4,
617273801655370,Ricochet - English,ricochetmedia,4,media
620874714683372,Festival Country de Lotbinière,festcountrylotb,4,
620911615028859,Game Of Thrones Season 8 Fans,FortheThrone19,4,
637091433049185,Amine El Mehni,AmineElmehni.officiel,4,
637372609755000,Sweetiz,Boutiquebeauteafrica,4,
639595402751049,Papa Doms,PapaDomsOfficial,4,
645286952202423,Great Canadian Dollar Store - The Brody Company,GCDollarStore,4,
649265348603589,Roy Gori,thegoridetails,4,
653206488453274,Manulife Bank,manulifebank,4,
65387328678,Ottawa 67's,Ottawa67s,4,
6580504419,CHRIS COLEPAUGH,chriscolepaugh,4,
661898337236008,Majid Jordan,majidjordanmusic,4,
664305120252405,Buick Canada,BuickCanada,4,
666639410054237,Valérie Chevalier,chevalier.valerie,4,
67220530824,Bengali Times,bengalitimes,4,
677840619005502,Pieces d'autos Choc,piecesdautoschoc,4,
681214938647550,NRB TV,thenrbtv,4,
684734224914449,Stopmensonges,stopmensongesofficiel,4,
68996682748,Carly Fleischmann,carlysvoice,4,
690006164487480,Laugh It's Free,Laughitzfree,4,
69189492853,Asian Fashion,asian.fashion,4,
696783550458639,فيرونيكا جولياني,VeronicaGiuliani.org,4,
6974884797,Allergic Living,allergicliving,4,
705490812795468,Cash for Trash Canada,TheCashForTrash,4,
712135832297963,Canadian Coalition of Concerned Citizens,CanadianCCC,4,
712432188878632,Rehman Khan,RehmanKhanEntertainer,4,
718326421686523,Just Say NO to Justin Trudeau,justsaynotojustintrudeau,4,
719430255117612,Wunder Tunisia,WunderTunisia,4,
726429640749679,Johnson Insurance,WeAreJohnson,4,
72892359830,Martin Petit,MartinPetitpageofficielle,4,
733879820080640,La Fiscal SV,LaFiscalSV,4,
741763115874370,ARYA Canada Inc,AryaCanInc,4,
7542224425,Reynolds-Alberta Museum,reynoldsmuseum,4,
759878430806952,NaturPet,naturpethealth,4,
769939569828955,Turning Point Canada,TurningPointCAN,4,
77280953633,Becky Hammon,BeckyHammon,4,
781224942035570,Shop4Charity,theShop4Charity,4,
782257481814579,Q Country 91.5FM,cklq.qcountry,4,
783796115324285,RDS Jeux vidéo,rdsjeuxvideo,4,
784569615015284,All Filipino Stuff,AllFilipinoStuff,4,
786703898070454,Ill Mascaras,iLLMascaras,4,
787301791609834,Hayya Alal Falah  حَيّ عَلَي الفَلاح,YAQAYUM,4,
79014153066,The Guardian,PEI.Guardian,4,media
793737447357718,Instagram Vancouver,instagramvancouver,4,
797573113684815,Fireworks Central,fireworkscentral,4,
7981260932,McGill University,McGillUniversity,4,
806544262734503,Dabrowski's Smoked Meats Ltd,dabrowskissmokedmeat,4,
807700899389066,Correctional Service of Canada,CorrectionalServices,4,
813407238682136,Toronto Animal Services,torontoanimalservices,4,
823970554364200,Ancient Forest Alliance,ancientforestalliance,4,
825878120916835,Les meilleurs trucs,meilleurstrucs,4,
830049833784141,Drôle de Talent,lebazarbuzz,4,
837249749817444,Dairy Queen Grill & Chill,DQFansEastCoast,4,
83867983174,United Nurses of Alberta,UnitedNurses,4,
841893579253339,"Kornel Wolak, clarinetist",KornelWolakclarinet,4,
848115401975701,Kelly Tan LPGA,kellytanlpga,4,
85515941876,CFP Canada Free Press - a Conservative Free Press,CanadaFreePress,4,
858697960970168,Ontario Fish and Wildlife,FishWildlifeON,4,
872480246099679,Émile Bilodeau,emilebilodeau.musique,4,
872492046127443,Expat Daily,expatdaily,4,
87570784865,Ketto,kettodesign,4,
885401808231385,Kassa Tekleberhan,kassaTekleberhana.Official,4,
886511884790179,BargainPk,BargainPk,4,
889777831361235,United Trading Bamako,utc364,4,
89177865512,Battle of the Blades,battleoftheblades,4,
892926640766666,Superpower Dogs,SuperpowerDogs,4,
895852937130138,Bluewave Energy,bluewaveenergy,4,
89720557988,CJ 104,CJ104,4,
897832566960470,Life Defenders Newfoundland & Abroad,wearelifedefenders,4,
905926536216765,Lait de poule allaitement,laitdepouleinc,4,
90875494494,Virgin Radio Kelowna,VirginRadioKelowna,4,
90936304129,Lebanon Page,lebanonpage,4,
92498558856,Southworth Chevrolet Buick GMC,Southworth,4,
92951051102,Bummis,bummis,4,
934560100011635,jess connelly,jessconnellymusic,4,
945440128833343,Service de police Ville de Saint-Jérôme,PoliceSaintJerome,4,
95360261736,Nobel Women's Initiative,nobelwomen,4,
978497722176387,Taylor Kaye,thetaylorkaye,4,
982758678488844,Ville de Saint-Jérôme,villedesaintjerome,4,
985360034824499,Rich Lindo - Black Lion Productions,blacklionrich,4,
999782113437081,Music is not subjective,SubjectivityIsAJoke,4,
100382060333680,Pharmaprix Jean XXIII,pharmaprixJean23,3,
100539471648054,Dalai Lama Inner World,dalailamainnerworld,3,
100564703900826,Jean-Charles Chabot,JCC.page.pro,3,
100586573333395,Edo Japan,edojapan,3,
100720630005978,United Nations Decade on Biodiversity,UNBiodiversity,3,
100747231304764,قناة كندانا,CanadaNA.Ca,3,
100987248040558,Lukateka,lukateka,3,
101048263305471,Coldest Night of the Year,cnoyorg,3,
101145983262027,Sawyer Path,Sawyerpath,3,
101165907900486,Bonjour Québec,tourismquebec.us,3,
1011980498898986,Sitka Law Group,sitkalawgroup,3,
101541096562158,Martine Ouellet,MartineOuelletQc,3,
101664920020142,Wines of Portugal / Vins du Portugal-CA,WinesofPortugalCanada,3,
102051553222110,Canadian Federation of Nurses Unions (CFNU),NursesUnions,3,
102155344957,Taco Bell Canada,tacobellcanada,3,
1022256767813520,Alberta Strong,albertastrong1905,3,
102354979826288,FirstMate Pet Foods,FirstMatePetFoods,3,
102603047790210,Torontonian HongKongers Action Group,THKAG,3,
1036559769708379,Let's Go BC,BCLetsGo,3,
104167071030283,Dance Capitale,dancecapitale,3,
104355242424,Fisher's Popcorn,fisherscaramelpopcorn,3,
104408083201,Salvationist Magazine,salvationistmagazine,3,
1044887928876607,Soy Viajera,Soyviajerablog,3,
105117711280,Jean Leloup,jeanleloupofficiel,3,
105308672929300,Panicland,panicland,3,
105571606169976,TELUS World of Science Edmonton,EdmontonScience,3,
105816340895,Lebanese Saints,LebaneseSaint1,3,
105925399458378,Saanich Fair,saanichfair,3,
10596292431,New Rock 89X,89XFANS,3,
106032456136829,Bigley Shoes and Clothing,BigleyShoes,3,
106112779480473,CAA South Central Ontario,CAASouthCentralON,3,
106124326562,Alpine Canada Alpin,AlpineCanada,3,
106162684249870,Patrick Mulumba Official,patrickmulumbaofficial,3,
106590929394945,Manteaux Manteaux,groupe.Manteaux.Manteaux,3,
106828500940264,Martin Théberge,martinthebergemusique,3,
107321545957813,Manitou Pontoon Boats,ManitouPontoons,3,
107731277540861,Infectious Disease Network,InfectiousDiseaseNetwork,3,
108150737278135,Goodable,GoodableNews,3,
1081943911872032,عيش يا كديش,heiklebnen,3,
108436774192855,Tarik,Tarik.Discovery,3,
108681286407,Grands Feux Loto-Québec,LesGrandsFeux,3,
108798357161139,Somaliland visions,hiigsi114,3,
109115522460743,Yves Rocher Canada,YvesRocherCanada,3,
109339259102544,Peterborough Musicfest,ptbomusicfest,3,
1096318170489249,Concept M Rustique,concept.m.rustique,3,
109920204552,Country 101.1,country1011fm,3,
110163742380382,Librairie Monet,librairiemonet,3,
110430075640255,Gallant,sogallant,3,
111161488925958,Girl Guides of Canada,GirlGuidesofCanada.GuidesduCanada,3,
111258315606192,Karate Kactus - DJJO,karatekactus,3,
1115829721830976,DARK RITES,darkritesband,3,
1116164011746257,SXM Festival,SxmFestival,3,
1117755898257824,Dj P2N Official,djp2n,3,
1117872438254729,Sports Experts,sportsexpertsgaleriesrivenord,3,
111882522157041,STORMTECH Performance Apparel,StormtechPerformanceApparel,3,
1118914701465031,Réno-Dépôt,renodepotofficiel,3,
111955342158029,La Fête nationale du Québec à Montréal,fetenatmtl,3,
112287688376,Alex Nevsky,AlexNevskyOfficiel,3,
112776155453498,Pembroke's Pure Country,PureCountry967,3,
112894565391326,Scotiabank Arena,ScotiabankArena,3,
112922618796521,International Commission on Radiological Protection (ICRP),ICRP1,3,
112926355460374,GBD Construction,gbdconstruction,3,
113161768752952,Goodness Me! Natural Food Market,goodnessmenaturalfoodmarket,3,
113329705405893,Positivity,LikePositivity,3,
113579905356142,Discover Miramichi,DiscoverMiramichi,3,
113607885474511,The Gay Women Channel,TheGayWomenChannel,3,
113764415348201,Elspeth McLean,elspethmcleanartist,3,
113812178743218,CF Promenades St-Bruno,CFPromenadesStBruno,3,
113969202017216,Sports Experts,SportsExperts.ca,3,
114132958667665,Brahm Benipal,BrahmBenipal,3,
1141711569208995,Nature en vue - Eric Deschamps Photographie,ericdeschampspublications,3,
114366041944387,Levallois Beauty,levalloisbeauty,3,
114902302236765,Sherwood Nurseries,sherwoodnurseries,3,
116230838396171,GoodLife Fitness,goodlifefitness,3,
116270501740214,Iscream Shop,NYIscream,3,
116302135091303,Hockey Spirit Fundraising Calendars,Hockey.Spirit.Fundraising,3,
116494225052064,Okotoks Today,okotokswesternwheel,3,media
1167218306692910,Downie Wenjack Fund,downiewenjack,3,
117109432079,CAMH Foundation,camhfoundation,3,
117234835802,Sipology by Steeped Tea Inc,steepedteainc,3,
117389474953098,Dulce Neves Visual Artist,DulceNevesVisualArtist,3,
117457904992761,Leafs Nation,leafsnation101,3,
117924771702702,Opera Sweet,OperaSweet123,3,
117958568242630,Hilroy,hilroy.ca,3,
1179953498714344,PuraThrive Nutrition,purathriveturmeric,3,
118060491541537,Colin and Justin,ColinJustin,3,
118153911545708,EVIL EBENEZER,evilebenezermusic,3,
118363204911631,Sarah's Nail Secrets,sarahsnailsecrets,3,
118392978319014,ON1Call,ON1Call,3,
118588264818594,Parent's Guide to Cord Blood Foundation,Parents.Guide.Cord.Blood,3,
118723919532591,Joker Memes,JokerMemesForEveryone,3,
119167314800580,The Nat & Drew Show,natanddrew,3,
119179928109132,PRO-MIX Gardening,promixgardening,3,
119210371822,Les Grands Ballets Canadiens de Montréal,lesgrandsballets,3,
119283008140727,Pela Case,PELACase,3,
1195515940460060,Tellement Mom,tellementmom,3,
1196286943714704,O2 Canada,o2canada,3,
119662258114510,Chandra Lee Photography ~ Your Exclusive Newborn Photographer,babyposing,3,
119969278056605,Ici Laflaque,ICILaflaque,3,
120030849154,VNN,vnn,3,
120255501408533,Michel Jean,MichelJeanOfficiel,3,
1202641703195231,Cam Bogle,CamBogle,3,
120322968565187,Antifa International,antifaintl,3,
120971117930511,Strøm spa nordique,stromspa,3,
121415731361984,Pook,PookCanada,3,
121523397890713,Lost Girl,lostgirlseries,3,
121757354581074,Roberto Flores,robtalcual,3,
1222102434544995,Jason Dhakal,jsndhkl,3,
122580997824657,Alberta Emergency Alert,abemergalert,3,
122794294430750,Windsor Regional Hospital,WindsorRegionalHospital,3,
123245618413969,Amazon Ebene,amazonblackebene,3,
123358547708473,AMBER Alert Ontario,AMBERalertON,3,
123383657684012,Fly Fusion,flyfusionmag,3,
123561647723902,Teepee Creek Stampede Pro Rodeo,TeepeeCreekStampede,3,
1236940422998742,Khabees Billi,KhabeesBilli,3,
123773080980940,Virgin Radio Victoria,VirginRadioVictoria,3,
123807070977466,Kelvin Sean Music,kelvinseanmusic,3,
123943564317157,CFNR Network,CFNRFM,3,media
1239742616119771,ST. Thomas PROUD TV,stthomasproudtv,3,
123991518920,Yamaha Motor Canada Ltd.,YamahaMotorCanada,3,
124332355527,Elias Munshya,munshyaelias,3,
124452350942632,Parachute Voltige,ParachuteVoltige,3,
1245458128895636,Film d' horreur,HorreurFilm,3,
124729510891377,104.9 JRFM,1049JRfm,3,
124846234297878,Eric Ethridge,ericethridgemusic,3,
124946056577,Newmont Canada,NewmontCanada,3,
125148750833807,KIRSTIN ASH Jewellery,kirstinash,3,
125216194193221,Hopscotch the Globe,Hopscotchtheglobe,3,
125677580805152,Les Maisons Nordique Inc.,maisonnordique,3,
125796247499056,The Community of St. Albert,stalbertcommunity,3,
125969067756,Beauce Média,beaucemedia,3,media
126305214082308,TGN Gamers,TGNTV,3,
126312484081041,GT Radial Canada,GTRadialCanada,3,
126578207395867,Robert Sopuck,RobertSopuckMP,3,
126592106854,Shyju Mathew,shyjumat,3,
126710874051846,Combined Energies Collective.,combinedenergies,3,
12687663806,Union Gospel Mission,uniongospelmission,3,
12713282418,Société canadienne de la sclérose en plaques,SocieteSPCanada,3,
127142511346092,Leisure Days RV Centre Truro,leisuredaystruro,3,
127197180642361,The Marilyn Denis Show on CTV,MarilynDenis,3,
127759020571551,Julie St-Pierre,JulieStPierreOfficiel,3,
1278646025610537,MilkUp Ontario,MilkUpOntario,3,
127966630725774,Hochelaga,SDCHochelaga,3,
128122187216862,Club de hockey l'Océanic de Rimouski,oceanicrimouski,3,
128202090532745,La Clinique Du Coureur,lacliniqueducoureur,3,
1285930821464034,Robyn Slade Music,robynslademusic,3,
128742951120702,Help Us Find Jesse,helpusfindjesse,3,
129094814153644,This Kinda Life,thiskindalifetv,3,
129504923752525,Alaclair Ensemble,alaclairensemble,3,
13056333611,StyleDemocracy,StyleDemocracy,3,
130833736960564,Recettes du Québec,recettesduqc,3,
130968530253684,630 CHED,630CHED,3,media
130991363987,101.9 ROCK,1019Rock,3,
1312886278734814,Fresh Cuts Market,fairfastandfriendly,3,
132885303430222,desiFEST,desiFEST,3,
132996628184,City of Vancouver - Local Government,CityofVancouver,3,
133102256224,CTV Sci-Fi Channel,CTVSciFi,3,
133332873385000,Félix & Norton,felixandnorton,3,
133399546700843,Country 106.7,country1067,3,
133782709972864,Dimitri's Souvlaki Restaurant,Dimitrisfredericton,3,
133802923333872,Armani beauty,armanibeautyCA,3,
133875606635455,david eisenberg photography,DavidEisenbergOK,3,
134324139966265,Arbraska,arbraska,3,
134326923298224,Distribution alimentaire Aubut,aubut.inc,3,
134615279898518,Parcs Canada,ParcsCanada,3,
134765643230277,kawarthaNOW.com,kawarthanow,3,
135473429151,Freedom Mobile,frdmmobile,3,
135516596469017,CF Carrefour Laval,CFCarrefourLaval,3,
136411743039484,National Academy of Osteopathy,osteopathycollege,3,
136915906330608,Janeway Children's Hospital Foundation,JanewayNL,3,
13697905971,Jakeman's Pure Maple Syrup,JakemansMapleProducts,3,
137036396347314,Big Fish Expeditions,bigfishexpeditions,3,
137438429783226,GoldLink,goldlink,3,
137460652932438,LHJMQ,LHJMQPageOfficielle,3,
1378280805718972,Tourisme Isle-aux-Coudres,tourismeisleauxcoudres,3,
1378391518841678,Fody Food Co.,FodyFoods,3,
137846859559585,La Bête Bar-Steakhouse,LaBeteSteakhouse,3,
1379358025480722,Walking Buffalo Singers,WalkingBuffaloSingers,3,
1380832441965035,Yagae.org,Yagae.org,3,
138176492959250,Klorane Canada,KloraneCanada,3,
1386626118223505,STRONG Fitness Magazine,STRONGFitnessMag,3,
1388279151209547,Popsays,theglobalpoliticalparty,3,
138935152827478,Parachute GO Skydive,parachutegoskydive,3,
139181536124240,Adam4Adam,Adam4Adam,3,
1396950837037537,The Launch,TheLaunchCTV,3,
139894959514411,Tanner Byrne,tannerbyrnepbr,3,
140403745979336,Conexus Arts Centre,ConexusArtsCentre,3,
140405102647912,Bense Optical & Optometry,benseoptical,3,
140411215869,Cosmo Music - The Musical Instrument Superstore,CosmoMusicCanada,3,
140503675975705,Humani-T Cafe,humanitcafe,3,
140714069307667,Hambleton Galleries,HambletonGalleries,3,
140734592669774,Democracy Watch,DemocracyWatch,3,
140914555928262,RZIM Canada,rzimcanada,3,
1410820695844955,GrutBrushes Artisanal Photoshop Brushes,Grutbrushes,3,
141384445897229,Everyday Girl Dad,EverydayGirlDad,3,
1417689485218922,West African Football Academy SC,WestAfricanFootballAcademySportingClub,3,
141824929172554,Saint frère André / Saint André Bessette,saintfrereAndre,3,
1421865877895264,Caroline Mulroney,carolinemulroneyPC,3,
1423108451324945,Royal Brand,AuthenticRoyalFoods,3,
142390395919901,Indians In Winnipeg,IndiansInWinnipeg,3,
142434632484380,Life In Pleasantville,lifeinpleasantville,3,
142533565943426,We Love Liverpool,stevieGfans,3,
1429561793949827,Brent Fikowski - Athlete,BFikowski,3,
1432688053716500,Ministère de la Justice du Québec,justiceqc,3,
1434662870122672,Leona Alleslev,leonaalleslev,3,
143470989007710,JACK 92.9 Halifax,JACK929hfx,3,
1435492053166360,Meguiar's,MeguiarsCanada,3,
1436432553042995,Amour Du Chien,amour.du.chien,3,
143900235651113,Horse Sport,HorseSport,3,
1440808049582309,Bianca Vanessa Andreescu,biancaandreescutennis,3,
144153742263069,ILL BILL,ILLBILL1972,3,
144299892553,Matthew Good,matthewgoodmusic,3,
144885372227609,jobpostings.ca,jobpostingsca,3,
144916012370962,romeo's gin,romeosgin,3,
1449742571704806,Désirée,DesireeOfficiel,3,
145084220260,Autumn Skye ART,autumnskyearts,3,
145193465494975,Un Souper presque parfait,unsouperpresqueparfait,3,
1451994964828410,Drift Society,driftsocietyofficial,3,
145442132186971,Cowboys Calgary,CowboysCalgary,3,
145745145458765,JACK 102.3 London,JACK1023ldn,3,
145852092140880,Bayside Chrysler Dodge,baysidechrysler.ca,3,
145875022098225,KiSS 107.7,kisslethbridge,3,
1459405021035248,Fred Lam,FredLamOfficial,3,
145982154866,Fluval,fluval,3,
1459978440906128,Office des personnes handicapées du Québec,Officepersonneshandicapees,3,
